	filename	positive_pair	negative_pair	scene_label
8953	vocal_imitations/09205_119-pages_turning-everyday.wav	sound_recordings/421_119-pages_turning-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	119-
8954	vocal_imitations/09206_119-pages_turning-everyday.wav	sound_recordings/421_119-pages_turning-everyday.wav	sound_recordings/508_206-toilet_flushing-everyday.wav	119-
8955	vocal_imitations/09207_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/171_170Sounds of things_Domestic sounds_home sounds_Blender.wav	120-
8956	vocal_imitations/09208_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/425_123-person_burping-everyday.wav	120-
8957	vocal_imitations/09209_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/053_052Human sounds_Human voice_Groan.wav	120-
8958	vocal_imitations/09210_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/523_221-violin_bowed-acoustic_instruments.wav	120-
8959	vocal_imitations/09211_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/531_229-whip_cracking-everyday.wav	120-
8960	vocal_imitations/09212_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/475_173-subsynth_2186-single_synthesizer.wav	120-
8961	vocal_imitations/09213_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/111_110Music_Musical instrument_Percussion_Gong.wav	120-
8962	vocal_imitations/09214_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/176_175Sounds of things_Domestic sounds_home sounds_Dishes_pots_and pans.wav	120-
8963	vocal_imitations/09215_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/463_161-subsynth_2003-single_synthesizer.wav	120-
8964	vocal_imitations/09216_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/160_159Sounds of things_Alarm_Siren_Police car (siren).wav	120-
8965	vocal_imitations/09217_120-paper_crumpling-everyday.wav	sound_recordings/422_120-paper_crumpling-everyday.wav	sound_recordings/158_157Sounds of things_Alarm_Siren_Civil defense siren.wav	120-
8966	vocal_imitations/09218_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/261_260Sounds of things_Vehicle_Motor vehicle (road)_Car_Skidding.wav	121-
8967	vocal_imitations/09219_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	121-
8968	vocal_imitations/09220_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/178_177Sounds of things_Domestic sounds_home sounds_Door_Slam.wav	121-
8969	vocal_imitations/09221_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/384_082-guiro-acoustic_instruments.wav	121-
8970	vocal_imitations/09222_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/403_101-man_laughing-everyday.wav	121-
8971	vocal_imitations/09223_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/524_222-violin_playing-everyday.wav	121-
8972	vocal_imitations/09224_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/153_152Sounds of things_Alarm_Car alarm.wav	121-
8973	vocal_imitations/09225_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/490_188-subsynth_4708-single_synthesizer.wav	121-
8974	vocal_imitations/09226_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/119_118Music_Musical instrument_Plucked string instrument_Banjo.wav	121-
8975	vocal_imitations/09227_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/232_231Sounds of things_Mechanisms_Clock_Tick_tock.wav	121-
8976	vocal_imitations/09228_121-paper_tearing-everyday.wav	sound_recordings/423_121-paper_tearing-everyday.wav	sound_recordings/253_252Sounds of things_Vehicle_Boat_Water vehicle_Rowboat_canoe_kayak.wav	121-
8977	vocal_imitations/09229_122-people_clapping-everyday.wav	sound_recordings/424_122-people_clapping-everyday.wav	sound_recordings/463_161-subsynth_2003-single_synthesizer.wav	122-
8978	vocal_imitations/09230_122-people_clapping-everyday.wav	sound_recordings/424_122-people_clapping-everyday.wav	sound_recordings/329_027-can_opening-everyday.wav	122-
8979	vocal_imitations/09231_122-people_clapping-everyday.wav	sound_recordings/424_122-people_clapping-everyday.wav	sound_recordings/437_135-ping-pong_playing-everyday.wav	122-
8980	vocal_imitations/09232_122-people_clapping-everyday.wav	sound_recordings/424_122-people_clapping-everyday.wav	sound_recordings/260_259Sounds of things_Vehicle_Motor vehicle (road)_Car_Race car_auto racing.wav	122-
8981	vocal_imitations/09233_122-people_clapping-everyday.wav	sound_recordings/424_122-people_clapping-everyday.wav	sound_recordings/130_129Music_Musical instrument_Scratching (performance technique).wav	122-
8982	vocal_imitations/09234_122-people_clapping-everyday.wav	sound_recordings/424_122-people_clapping-everyday.wav	sound_recordings/489_187-subsynth_3997-single_synthesizer.wav	122-
8983	vocal_imitations/09235_122-people_clapping-everyday.wav	sound_recordings/424_122-people_clapping-everyday.wav	sound_recordings/453_151-slow_warm_swells-commercial_synthesizers.wav	122-
8984	vocal_imitations/09236_122-people_clapping-everyday.wav	sound_recordings/424_122-people_clapping-everyday.wav	sound_recordings/234_233Sounds of things_Mechanisms_Mechanical fan.wav	122-
8985	vocal_imitations/09237_122-people_clapping-everyday.wav	sound_recordings/424_122-people_clapping-everyday.wav	sound_recordings/256_255Sounds of things_Vehicle_Motor vehicle (road)_Bus.wav	122-
8986	vocal_imitations/09238_122-people_clapping-everyday.wav	sound_recordings/424_122-people_clapping-everyday.wav	sound_recordings/346_044-cork_popping-everyday.wav	122-
8987	vocal_imitations/09239_123-person_burping-everyday.wav	sound_recordings/425_123-person_burping-everyday.wav	sound_recordings/323_021-bongos_playing-everyday.wav	123-
8988	vocal_imitations/09240_123-person_burping-everyday.wav	sound_recordings/425_123-person_burping-everyday.wav	sound_recordings/193_192Sounds of things_Domestic sounds_home sounds_Typing_Computer keyboard.wav	123-
8989	vocal_imitations/09241_123-person_burping-everyday.wav	sound_recordings/425_123-person_burping-everyday.wav	sound_recordings/276_275Sounds of things_Vehicle_Rail transport_Train wheels squealing.wav	123-
8990	vocal_imitations/09242_123-person_burping-everyday.wav	sound_recordings/425_123-person_burping-everyday.wav	sound_recordings/117_116Music_Musical instrument_Percussion_Tubular bells.wav	123-
8991	vocal_imitations/09243_123-person_burping-everyday.wav	sound_recordings/425_123-person_burping-everyday.wav	sound_recordings/485_183-subsynth_2917-single_synthesizer.wav	123-
8992	vocal_imitations/09244_123-person_burping-everyday.wav	sound_recordings/425_123-person_burping-everyday.wav	sound_recordings/054_053Human sounds_Human voice_Grunt.wav	123-
8993	vocal_imitations/09245_123-person_burping-everyday.wav	sound_recordings/425_123-person_burping-everyday.wav	sound_recordings/523_221-violin_bowed-acoustic_instruments.wav	123-
8994	vocal_imitations/09246_123-person_burping-everyday.wav	sound_recordings/425_123-person_burping-everyday.wav	sound_recordings/005_004Animal_Domestic animals_pets_Dog_Bark.wav	123-
8995	vocal_imitations/09247_123-person_burping-everyday.wav	sound_recordings/425_123-person_burping-everyday.wav	sound_recordings/380_078-frog_croaking-everyday.wav	123-
8996	vocal_imitations/09248_124-person_chewing-everyday.wav	sound_recordings/426_124-person_chewing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	124-
8997	vocal_imitations/09249_124-person_chewing-everyday.wav	sound_recordings/426_124-person_chewing-everyday.wav	sound_recordings/483_181-subsynth_2248-single_synthesizer.wav	124-
8998	vocal_imitations/09250_124-person_chewing-everyday.wav	sound_recordings/426_124-person_chewing-everyday.wav	sound_recordings/170_169Sounds of things_Domestic sounds_home sounds_Bathtub (filling or washing).wav	124-
8999	vocal_imitations/09251_124-person_chewing-everyday.wav	sound_recordings/426_124-person_chewing-everyday.wav	sound_recordings/181_180Sounds of things_Domestic sounds_home sounds_Drawer open or close.wav	124-
9000	vocal_imitations/09252_124-person_chewing-everyday.wav	sound_recordings/426_124-person_chewing-everyday.wav	sound_recordings/407_105-metaloid-commercial_synthesizers.wav	124-
9001	vocal_imitations/09253_124-person_chewing-everyday.wav	sound_recordings/426_124-person_chewing-everyday.wav	sound_recordings/050_049Human sounds_Human locomotion_Shuffle.wav	124-
9002	vocal_imitations/09254_124-person_chewing-everyday.wav	sound_recordings/426_124-person_chewing-everyday.wav	sound_recordings/095_094Music_Musical instrument_Keyboard (musical)_Organ_Electronic organ.wav	124-
9003	vocal_imitations/09255_124-person_chewing-everyday.wav	sound_recordings/426_124-person_chewing-everyday.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	124-
9004	vocal_imitations/09256_124-person_chewing-everyday.wav	sound_recordings/426_124-person_chewing-everyday.wav	sound_recordings/431_129-person_yawning-everyday.wav	124-
9005	vocal_imitations/09257_124-person_chewing-everyday.wav	sound_recordings/426_124-person_chewing-everyday.wav	sound_recordings/452_150-shimmer-commercial_synthesizers.wav	124-
9006	vocal_imitations/09258_125-person_clearing_throat-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	sound_recordings/467_165-subsynth_2013-single_synthesizer.wav	125-
9007	vocal_imitations/09259_125-person_clearing_throat-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	sound_recordings/138_137Music_Musical instrument_Wind instrument_woodwind instrument_Saxophone_Soprano saxophone.wav	125-
9008	vocal_imitations/09260_125-person_clearing_throat-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	sound_recordings/336_034-cello_bowed-acoustic_instruments.wav	125-
9009	vocal_imitations/09261_125-person_clearing_throat-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	sound_recordings/496_194-subsynth_8074-single_synthesizer.wav	125-
9010	vocal_imitations/09262_125-person_clearing_throat-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	sound_recordings/093_092Music_Musical instrument_Harp.wav	125-
9011	vocal_imitations/09263_125-person_clearing_throat-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	sound_recordings/520_218-vibraphone_sustained-acoustic_instruments.wav	125-
9012	vocal_imitations/09264_125-person_clearing_throat-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	sound_recordings/377_075-flute_playing-everyday.wav	125-
9013	vocal_imitations/09265_125-person_clearing_throat-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	125-
9014	vocal_imitations/09266_125-person_clearing_throat-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	sound_recordings/113_112Music_Musical instrument_Percussion_Mallet percussion_Marimba_xylophone.wav	125-
9015	vocal_imitations/09267_125-person_clearing_throat-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	sound_recordings/117_116Music_Musical instrument_Percussion_Tubular bells.wav	125-
9016	vocal_imitations/09268_126-person_gargling-everyday.wav	sound_recordings/428_126-person_gargling-everyday.wav	sound_recordings/459_157-subsynth_1768-single_synthesizer.wav	126-
9017	vocal_imitations/09269_126-person_gargling-everyday.wav	sound_recordings/428_126-person_gargling-everyday.wav	sound_recordings/155_154Sounds of things_Alarm_Fire alarm.wav	126-
9018	vocal_imitations/09270_126-person_gargling-everyday.wav	sound_recordings/428_126-person_gargling-everyday.wav	sound_recordings/417_115-orbit_station-commercial_synthesizers.wav	126-
9019	vocal_imitations/09271_126-person_gargling-everyday.wav	sound_recordings/428_126-person_gargling-everyday.wav	sound_recordings/234_233Sounds of things_Mechanisms_Mechanical fan.wav	126-
9020	vocal_imitations/09272_126-person_gargling-everyday.wav	sound_recordings/428_126-person_gargling-everyday.wav	sound_recordings/154_153Sounds of things_Alarm_Doorbell_Ding_dong.wav	126-
9021	vocal_imitations/09273_126-person_gargling-everyday.wav	sound_recordings/428_126-person_gargling-everyday.wav	sound_recordings/070_069Human sounds_Respiratory sounds_Cough_Throat clearing.wav	126-
9022	vocal_imitations/09274_126-person_gargling-everyday.wav	sound_recordings/428_126-person_gargling-everyday.wav	sound_recordings/462_160-subsynth_2002-single_synthesizer.wav	126-
9023	vocal_imitations/09275_126-person_gargling-everyday.wav	sound_recordings/428_126-person_gargling-everyday.wav	sound_recordings/444_142-river_gurgling-everyday.wav	126-
9024	vocal_imitations/09276_126-person_gargling-everyday.wav	sound_recordings/428_126-person_gargling-everyday.wav	sound_recordings/251_250Sounds of things_Vehicle_Aircraft_Helicopter.wav	126-
9025	vocal_imitations/09277_127-person_snoring-everyday.wav	sound_recordings/429_127-person_snoring-everyday.wav	sound_recordings/190_189Sounds of things_Domestic sounds_home sounds_Sink (filling or washing).wav	127-
9026	vocal_imitations/09278_127-person_snoring-everyday.wav	sound_recordings/429_127-person_snoring-everyday.wav	sound_recordings/542_240-zipper_opening-everyday.wav	127-
9027	vocal_imitations/09279_127-person_snoring-everyday.wav	sound_recordings/429_127-person_snoring-everyday.wav	sound_recordings/335_033-cat_meowing-everyday.wav	127-
9028	vocal_imitations/09280_127-person_snoring-everyday.wav	sound_recordings/429_127-person_snoring-everyday.wav	sound_recordings/204_203Sounds of things_Engine_Light engine (high frequency)_Chainsaw.wav	127-
9029	vocal_imitations/09281_127-person_snoring-everyday.wav	sound_recordings/429_127-person_snoring-everyday.wav	sound_recordings/479_177-subsynth_2215-single_synthesizer.wav	127-
9030	vocal_imitations/09282_127-person_snoring-everyday.wav	sound_recordings/429_127-person_snoring-everyday.wav	sound_recordings/501_199-synth_metallic_stars-commercial_synthesizers.wav	127-
9031	vocal_imitations/09283_127-person_snoring-everyday.wav	sound_recordings/429_127-person_snoring-everyday.wav	sound_recordings/179_178Sounds of things_Domestic sounds_home sounds_Door_Sliding door.wav	127-
9032	vocal_imitations/09284_127-person_snoring-everyday.wav	sound_recordings/429_127-person_snoring-everyday.wav	sound_recordings/333_031-cash_register_opening_closing-everyday.wav	127-
9033	vocal_imitations/09285_127-person_snoring-everyday.wav	sound_recordings/429_127-person_snoring-everyday.wav	sound_recordings/220_219Sounds of things_Liquid_Fill (with liquid).wav	127-
9034	vocal_imitations/09286_128-person_whistling-everyday.wav	sound_recordings/430_128-person_whistling-everyday.wav	sound_recordings/284_283Source_ambiguous sounds_Deformable shell_Crushing.wav	128-
9035	vocal_imitations/09287_128-person_whistling-everyday.wav	sound_recordings/430_128-person_whistling-everyday.wav	sound_recordings/114_113Music_Musical instrument_Percussion_Mallet percussion_Vibraphone.wav	128-
9036	vocal_imitations/09288_128-person_whistling-everyday.wav	sound_recordings/430_128-person_whistling-everyday.wav	sound_recordings/434_132-piano_playing-everyday.wav	128-
9037	vocal_imitations/09289_128-person_whistling-everyday.wav	sound_recordings/430_128-person_whistling-everyday.wav	sound_recordings/099_098Music_Musical instrument_Keyboard (musical)_Synthesizer_Sampler.wav	128-
