	filename	positive_pair	negative_pair	scene_label
1754	vocal_imitations/thick bass - 5759663484174336.wav	sound_recordings/thick_bass.wav	sound_recordings/piano.wav	thick bass
1755	vocal_imitations/thick bass - 5891026266882048.wav	sound_recordings/thick_bass.wav	sound_recordings/subsynth_1828.wav	thick bass
1756	vocal_imitations/thick bass - 5901555916079104.wav	sound_recordings/thick_bass.wav	sound_recordings/subsynth_2078.wav	thick bass
1757	vocal_imitations/thick bass - 5977701525487616.wav	sound_recordings/thick_bass.wav	sound_recordings/air_machine.wav	thick bass
1758	vocal_imitations/thick bass - 5995101780180992.wav	sound_recordings/thick_bass.wav	sound_recordings/subsynth_2078.wav	thick bass
1759	vocal_imitations/thick bass - 6106822201049088.wav	sound_recordings/thick_bass.wav	sound_recordings/synth_metallic_stars.wav	thick bass
1760	vocal_imitations/thick bass - 6126713134120960.wav	sound_recordings/thick_bass.wav	sound_recordings/subsynth_1886.wav	thick bass
1761	vocal_imitations/thick bass - 6202016258850816.wav	sound_recordings/thick_bass.wav	sound_recordings/windgong.wav	thick bass
1762	vocal_imitations/thick bass - 6226634474520576.wav	sound_recordings/thick_bass.wav	sound_recordings/crash_cymbal_choked.wav	thick bass
1763	vocal_imitations/thick bass - 6501329845354496.wav	sound_recordings/thick_bass.wav	sound_recordings/subsynth_2215.wav	thick bass
1764	vocal_imitations/thick bass - 6551071874875392.wav	sound_recordings/thick_bass.wav	sound_recordings/cello_bowed.wav	thick bass
1765	vocal_imitations/triangle - 5634282919821312.wav	sound_recordings/triangle.wav	sound_recordings/resonant_clouds.wav	triangle
1766	vocal_imitations/triangle - 6614814692474880.wav	sound_recordings/triangle.wav	sound_recordings/guiro.wav	triangle
1767	vocal_imitations/triangle - 5132464712318976.wav	sound_recordings/triangle.wav	sound_recordings/triangle.wav	triangle
1768	vocal_imitations/triangle - 5525166457094144.wav	sound_recordings/triangle.wav	sound_recordings/shimmer.wav	triangle
1769	vocal_imitations/triangle - 5829775604056064.wav	sound_recordings/triangle.wav	sound_recordings/subsynth_3378.wav	triangle
1770	vocal_imitations/triangle - 6130856838037504.wav	sound_recordings/triangle.wav	sound_recordings/subsynth_2176.wav	triangle
1771	vocal_imitations/triangle - 5714532773134336.wav	sound_recordings/triangle.wav	sound_recordings/subsynth_2198.wav	triangle
1772	vocal_imitations/triangle - 5871795416596480.wav	sound_recordings/triangle.wav	sound_recordings/reversed_envelope.wav	triangle
1773	vocal_imitations/triangle - 5849935777890304.wav	sound_recordings/triangle.wav	sound_recordings/clave.wav	triangle
1774	vocal_imitations/triangle - 6430904729731072.wav	sound_recordings/triangle.wav	sound_recordings/subsynth_4768.wav	triangle
1775	vocal_imitations/triangle - 5905562449477632.wav	sound_recordings/triangle.wav	sound_recordings/ghost_in_the_machine.wav	triangle
1776	vocal_imitations/triangle - 5404193871364096.wav	sound_recordings/triangle.wav	sound_recordings/subsynth_2198.wav	triangle
1777	vocal_imitations/triangle - 5234100818411520.wav	sound_recordings/triangle.wav	sound_recordings/subsynth_3997.wav	triangle
1778	vocal_imitations/triangle - 5081151127420928.wav	sound_recordings/triangle.wav	sound_recordings/vibraphone_bowed.wav	triangle
1779	vocal_imitations/triangle - 4754813472473088.wav	sound_recordings/triangle.wav	sound_recordings/subsynth_5940.wav	triangle
1780	vocal_imitations/triangle - 6578608655040512.wav	sound_recordings/triangle.wav	sound_recordings/subsynth_2009.wav	triangle
1781	vocal_imitations/triangle - 6036036710825984.wav	sound_recordings/triangle.wav	sound_recordings/crotale.wav	triangle
1782	vocal_imitations/triangle - 4984867624321024.wav	sound_recordings/triangle.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	triangle
1783	vocal_imitations/triangle - 4880397913554944.wav	sound_recordings/triangle.wav	sound_recordings/dark_synth_pad.wav	triangle
1784	vocal_imitations/triangle - 6509261576208384.wav	sound_recordings/triangle.wav	sound_recordings/little_summer_boy.wav	triangle
1785	vocal_imitations/trombone - 4544507311816704.wav	sound_recordings/trombone.wav	sound_recordings/synth_metallic_stars.wav	trombone
1786	vocal_imitations/trombone - 4804778034987008.wav	sound_recordings/trombone.wav	sound_recordings/soft_shimmer.wav	trombone
1787	vocal_imitations/trombone - 4882922146365440.wav	sound_recordings/trombone.wav	sound_recordings/subsynth_2002.wav	trombone
1788	vocal_imitations/trombone - 4921699258597376.wav	sound_recordings/trombone.wav	sound_recordings/subsynth_2127.wav	trombone
1789	vocal_imitations/trombone - 4951664842768384.wav	sound_recordings/trombone.wav	sound_recordings/violin_bowed.wav	trombone
1790	vocal_imitations/trombone - 5072713127297024.wav	sound_recordings/trombone.wav	sound_recordings/subsynth_2039.wav	trombone
1791	vocal_imitations/trombone - 5078512406888448.wav	sound_recordings/trombone.wav	sound_recordings/subsynth_2208.wav	trombone
1792	vocal_imitations/trombone - 5139530873044992.wav	sound_recordings/trombone.wav	sound_recordings/guiro.wav	trombone
1793	vocal_imitations/trombone - 5673460000882688.wav	sound_recordings/trombone.wav	sound_recordings/subsynth_2127.wav	trombone
1794	vocal_imitations/trombone - 5692032915865600.wav	sound_recordings/trombone.wav	sound_recordings/thick_bass.wav	trombone
1795	vocal_imitations/trombone - 5759902660165632.wav	sound_recordings/trombone.wav	sound_recordings/abyss_of_despair.wav	trombone
1796	vocal_imitations/trombone - 5817721778339840.wav	sound_recordings/trombone.wav	sound_recordings/guiro.wav	trombone
1797	vocal_imitations/trombone - 5878654076715008.wav	sound_recordings/trombone.wav	sound_recordings/classic_synth_brass.wav	trombone
1798	vocal_imitations/trombone - 5975555384016896.wav	sound_recordings/trombone.wav	sound_recordings/subsynth_374.wav	trombone
1799	vocal_imitations/trombone - 6034046530355200.wav	sound_recordings/trombone.wav	sound_recordings/subsynth_2057.wav	trombone
1800	vocal_imitations/trombone - 6178961948147712.wav	sound_recordings/trombone.wav	sound_recordings/breathing_cyborg.wav	trombone
1801	vocal_imitations/trombone - 6199792002662400.wav	sound_recordings/trombone.wav	sound_recordings/subsynth_5297.wav	trombone
1802	vocal_imitations/trombone - 6261075817267200.wav	sound_recordings/trombone.wav	sound_recordings/mister_frosty.wav	trombone
1803	vocal_imitations/trombone - 6295140276633600.wav	sound_recordings/trombone.wav	sound_recordings/alto_sax.wav	trombone
1804	vocal_imitations/trombone - 6366997361197056.wav	sound_recordings/trombone.wav	sound_recordings/triangle.wav	trombone
1805	vocal_imitations/trumpet - 6233357172080640.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_4768.wav	trumpet
1806	vocal_imitations/trumpet - 6391591283458048.wav	sound_recordings/trumpet.wav	sound_recordings/photon_blast.wav	trumpet
1807	vocal_imitations/trumpet - 6206314984243200.wav	sound_recordings/trumpet.wav	sound_recordings/electrical_interferences.wav	trumpet
1808	vocal_imitations/trumpet - 4669955253469184.wav	sound_recordings/trumpet.wav	sound_recordings/dark_synth_pad.wav	trumpet
1809	vocal_imitations/trumpet - 5744505470844928.wav	sound_recordings/trumpet.wav	sound_recordings/spacecraft_engine.wav	trumpet
1810	vocal_imitations/trumpet - 4797740596854784.wav	sound_recordings/trumpet.wav	sound_recordings/morphing_can_drum.wav	trumpet
1811	vocal_imitations/trumpet - 5307609183682560.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_2057.wav	trumpet
1812	vocal_imitations/trumpet - 4950024299479040.wav	sound_recordings/trumpet.wav	sound_recordings/violin_plucked.wav	trumpet
1813	vocal_imitations/trumpet - 5753416454242304.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_2217.wav	trumpet
1814	vocal_imitations/trumpet - 4931726530838528.wav	sound_recordings/trumpet.wav	sound_recordings/metaloid.wav	trumpet
1815	vocal_imitations/trumpet - 5747415311187968.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_2160.wav	trumpet
1816	vocal_imitations/trumpet - 6235375135621120.wav	sound_recordings/trumpet.wav	sound_recordings/guitar.wav	trumpet
1817	vocal_imitations/trumpet - 5186145897938944.wav	sound_recordings/trumpet.wav	sound_recordings/trombone.wav	trumpet
1818	vocal_imitations/trumpet - 5660158352949248.wav	sound_recordings/trumpet.wav	sound_recordings/tambourine_shake_roll.wav	trumpet
1819	vocal_imitations/trumpet - 5646592027656192.wav	sound_recordings/trumpet.wav	sound_recordings/alien_discovery.wav	trumpet
1820	vocal_imitations/trumpet - 6388074778984448.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_8074.wav	trumpet
1821	vocal_imitations/trumpet - 5542010245087232.wav	sound_recordings/trumpet.wav	sound_recordings/crash_cymbal_choked.wav	trumpet
1822	vocal_imitations/trumpet - 5795609810305024.wav	sound_recordings/trumpet.wav	sound_recordings/spacecraft_engine.wav	trumpet
1823	vocal_imitations/trumpet - 4781666815967232.wav	sound_recordings/trumpet.wav	sound_recordings/marble_in_a_glass_bowl.wav	trumpet
1824	vocal_imitations/trumpet - 6530770772426752.wav	sound_recordings/trumpet.wav	sound_recordings/metaloid.wav	trumpet
1825	vocal_imitations/trumpet - 5766719847006208.wav	sound_recordings/trumpet.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	trumpet
1826	vocal_imitations/trumpet - 5912971939151872.wav	sound_recordings/trumpet.wav	sound_recordings/reversed_envelope.wav	trumpet
1827	vocal_imitations/trumpet - 5131130453884928.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_2007.wav	trumpet
1828	vocal_imitations/trumpet - 5342821473058816.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_9879.wav	trumpet
1829	vocal_imitations/trumpet - 5693340330754048.wav	sound_recordings/trumpet.wav	sound_recordings/soft_shimmer.wav	trumpet
1830	vocal_imitations/trumpet - 5472830669979648.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_2078.wav	trumpet
1831	vocal_imitations/trumpet - 5157289489072128.wav	sound_recordings/trumpet.wav	sound_recordings/mister_frosty.wav	trumpet
1832	vocal_imitations/trumpet - 4625502878826496.wav	sound_recordings/trumpet.wav	sound_recordings/tambourine.wav	trumpet
1833	vocal_imitations/trumpet - 5888152799543296.wav	sound_recordings/trumpet.wav	sound_recordings/dark_attack_bass.wav	trumpet
1834	vocal_imitations/trumpet - 5487982240858112.wav	sound_recordings/trumpet.wav	sound_recordings/dissonant_bells.wav	trumpet
1835	vocal_imitations/trumpet - 5476012703875072.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_5297.wav	trumpet
1836	vocal_imitations/trumpet - 4528415545753600.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_2217.wav	trumpet
1837	vocal_imitations/trumpet - 6454332299935744.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_2039.wav	trumpet
1838	vocal_imitations/trumpet - 5689038115700736.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_2186.wav	trumpet
1839	vocal_imitations/trumpet - 5576910612463616.wav	sound_recordings/trumpet.wav	sound_recordings/subsynth_2078.wav	trumpet
1840	vocal_imitations/trumpet - 5399986414026752.wav	sound_recordings/trumpet.wav	sound_recordings/bass_bowed.wav	trumpet
1841	vocal_imitations/trumpet - 6311526650609664.wav	sound_recordings/trumpet.wav	sound_recordings/viola_bowed.wav	trumpet
1842	vocal_imitations/trumpet - 5098871625613312.wav	sound_recordings/trumpet.wav	sound_recordings/bell_swarm.wav	trumpet
1843	vocal_imitations/trumpet - 5144981857632256.wav	sound_recordings/trumpet.wav	sound_recordings/viola_plucked.wav	trumpet
1844	vocal_imitations/trumpet - 5170025677717504.wav	sound_recordings/trumpet.wav	sound_recordings/shimmer.wav	trumpet
1845	vocal_imitations/tuba - 4521692982411264.wav	sound_recordings/tuba.wav	sound_recordings/subsynth_2078.wav	tuba
1846	vocal_imitations/tuba - 4593858633531392.wav	sound_recordings/tuba.wav	sound_recordings/subsynth_3388.wav	tuba
1847	vocal_imitations/tuba - 4705801587392512.wav	sound_recordings/tuba.wav	sound_recordings/piano.wav	tuba
1848	vocal_imitations/tuba - 4803010119073792.wav	sound_recordings/tuba.wav	sound_recordings/little_summer_boy.wav	tuba
1849	vocal_imitations/tuba - 4854143717998592.wav	sound_recordings/tuba.wav	sound_recordings/little_summer_boy.wav	tuba
1850	vocal_imitations/tuba - 4985726349344768.wav	sound_recordings/tuba.wav	sound_recordings/bell_swarm.wav	tuba
1851	vocal_imitations/tuba - 5146248336113664.wav	sound_recordings/tuba.wav	sound_recordings/anti_matter_clouds.wav	tuba
1852	vocal_imitations/tuba - 5171233771487232.wav	sound_recordings/tuba.wav	sound_recordings/filter_bubble.wav	tuba
1853	vocal_imitations/tuba - 5248421447335936.wav	sound_recordings/tuba.wav	sound_recordings/tuba.wav	tuba
1854	vocal_imitations/tuba - 5716387527917568.wav	sound_recordings/tuba.wav	sound_recordings/flute.wav	tuba
1855	vocal_imitations/tuba - 5800895841304576.wav	sound_recordings/tuba.wav	sound_recordings/synth_evolving_lead.wav	tuba
1856	vocal_imitations/tuba - 5849052088369152.wav	sound_recordings/tuba.wav	sound_recordings/subsynth_2057.wav	tuba
1857	vocal_imitations/tuba - 5928096666484736.wav	sound_recordings/tuba.wav	sound_recordings/subsynth_2039.wav	tuba
1858	vocal_imitations/tuba - 5983485638475776.wav	sound_recordings/tuba.wav	sound_recordings/marimba_hit_with_a_rubber_mallet.wav	tuba
1859	vocal_imitations/tuba - 6026056817442816.wav	sound_recordings/tuba.wav	sound_recordings/subsynth_2039.wav	tuba
1860	vocal_imitations/tuba - 6255542288777216.wav	sound_recordings/tuba.wav	sound_recordings/subsynth_2176.wav	tuba
1861	vocal_imitations/tuba - 6281872048914432.wav	sound_recordings/tuba.wav	sound_recordings/subsynth_9879.wav	tuba
1862	vocal_imitations/tuba - 6618733179043840.wav	sound_recordings/tuba.wav	sound_recordings/slow_warm_swells.wav	tuba
1863	vocal_imitations/tuba - 6691011170402304.wav	sound_recordings/tuba.wav	sound_recordings/oboe.wav	tuba
1864	vocal_imitations/tuba - 6708511014649856.wav	sound_recordings/tuba.wav	sound_recordings/subsynth_2198.wav	tuba
1865	vocal_imitations/vibraphone (bowed) - 4963353059393536.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/electrical_interferences.wav	vibraphone (bowed)
1866	vocal_imitations/vibraphone (bowed) - 5524944192536576.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/dark_attack_bass.wav	vibraphone (bowed)
1867	vocal_imitations/vibraphone (bowed) - 5485934615199744.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/dark_synth_pad.wav	vibraphone (bowed)
1868	vocal_imitations/vibraphone (bowed) - 5069774430142464.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/castanet.wav	vibraphone (bowed)
1869	vocal_imitations/vibraphone (bowed) - 6450482130190336.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/subsynth_2007.wav	vibraphone (bowed)
1870	vocal_imitations/vibraphone (bowed) - 5735049026600960.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/clave.wav	vibraphone (bowed)
1871	vocal_imitations/vibraphone (bowed) - 5164824472322048.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/alien_discovery.wav	vibraphone (bowed)
1872	vocal_imitations/vibraphone (bowed) - 6421111667425280.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/bamboo_air_strings.wav	vibraphone (bowed)
1873	vocal_imitations/vibraphone (bowed) - 6606326897573888.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/electrical_interferences.wav	vibraphone (bowed)
1874	vocal_imitations/vibraphone (bowed) - 6659568251699200.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/oboe.wav	vibraphone (bowed)
1875	vocal_imitations/vibraphone (bowed) - 6505114114195456.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/subsynth_2238.wav	vibraphone (bowed)
1876	vocal_imitations/vibraphone (bowed) - 6150162581815296.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/orchestra_bells.wav	vibraphone (bowed)
1877	vocal_imitations/vibraphone (bowed) - 5350511075131392.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/reversed_envelope.wav	vibraphone (bowed)
1878	vocal_imitations/vibraphone (bowed) - 4859331770056704.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/abyss_of_despair.wav	vibraphone (bowed)
1879	vocal_imitations/vibraphone (bowed) - 6030570828070912.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/bamboo_air_strings.wav	vibraphone (bowed)
1880	vocal_imitations/vibraphone (bowed) - 5396730694598656.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/oboe.wav	vibraphone (bowed)
1881	vocal_imitations/vibraphone (bowed) - 6461175122362368.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/resonant_clouds.wav	vibraphone (bowed)
1882	vocal_imitations/vibraphone (bowed) - 4533860087889920.wav	sound_recordings/vibraphone_bowed.wav	sound_recordings/shimmer.wav	vibraphone (bowed)
